name,idx
MAG: Circoviridae sp. isolate ctcc28,8198
Red panda feces associated circular DNA virus 12 isolate Rpf011unssDNA01 5 genomic sequence,8199
Bromus associated circular DNA virus 4 isolate BasCV 4_FR38 38 Cam,8200
Bromus associated circular DNA virus 1 isolate BasCV 1_NZ NZG03_Wel 2012,8201
Trifolium associated circular DNA virus 1 isolate TasCV 1_FR34 34 Cam,8202
MAG: Cressdnaviricota sp. isolate fmg067cre2,8203
CRESS virus sp. isolate ctrLR020,8204
Blackfly DNA Virus 16 isolate SF02_377,8205
MAG: Cressdnaviricota sp. isolate ctce103,8206
Lake Sarah associated circular virus 45 isolate LSaCV 45 LSCO 2013,8207
Trichosanthes kirilowii CRESS virus strain pt111 nep 5,8208
CRESS virus sp. isolate ctrD6136,8209
MAG: Cressdnaviricota sp. isolate fmg067cir3,8210
Odonata associated circular virus 15 isolate OdasCV 15 US 1640LM1 12,8211
Arctopus echinatus associated virus isolate 2 76 E,8212
MAG: Cressdnaviricota sp. isolate 1aq CRESS 1 capsid protein and replication associated protein genes,8213
Circovirus like genome DCCV 2,8214
Red panda feces associated circular DNA virus 11 isolate AliP02cress04 2015 genomic sequence,8215
MAG: Cressdnaviricota sp. isolate ctbg173,8216
Trichosanthes kirilowii CRESS virus strain pt111 nep 4,8217
CRESS virus sp. isolate ctKR5164,8218
Kummerowia striata CRESS virus strain pt119 nep 9,8219
MAG: Arizlama virus isolate AZLM_683,8220
Capybara virus 11_cap1_98,8221
Mycobacterium phage Blinn1,8222
Mycobacterium phage CloudWang3,8223
Mycobacterium virus Gladiator,8224
Mycobacterium virus Hammer,8225
Mycobacterium virus Jeffabunny,8226
Mycobacterium phage JewelBug,8227
Mycobacterium phage Koko,8228
Mycobacterium phage Priamo,8229
Mycobacterium phage Zaka,8230
Escherichia phage vB_EcoP_EcoN5,8231
Escherichia phage ES17,8232
Escherichia phage vB_EcoP_IMEP8,8233
Escherichia phage 172 1,8234
Escherichia phage MN03,8235
Escherichia phage MN05,8236
Enterobacteria phage NJ01,8237
Escherichia phage Paul,8238
Escherichia phage phiEco32,8239
Shigella phage SGF2,8240
Phage vB_EcoP_SU10,8241
Escherichia phage vB_EcoP_WFI101126,8242
Escherichia phage EP335,8243
Escherichia phage KBNP1711,8244
Escherichia phage ECBP2,8245
Escherichia phage EK010 DNA,8246
Escherichia phage IME267,8247
Escherichia phage vB_EcoP_SU7,8248
Arthrobacter phage Breylor17,8249
Arthrobacter phage CaptnMurica,8250
Arthrobacter phage CastorTray,8251
Arthrobacter phage DevitoJr,8252
Arthrobacter phage Gordon,8253
Arthrobacter phage Nightmare,8254
Arthrobacter phage Niktson,8255
Arthrobacter phage ScienceWizSam,8256
Arthrobacter phage Synepsis,8257
Arthrobacter phage Tatanka,8258
Arthrobacter phage Trustiboi,8259
Pseudomonas phage PHB09,8260
Pseudomonas phage vB_PsyM_KIL4,8261
Pseudomonas phage vB_PsyM_KIL1,8262
Pseudomonas phage Kremar,8263
Pseudomonas phage M5.1,8264
Pseudomonas phage VCM genome assembly VCM,8265
Pseudomonas phage PN09,8266
Pseudomonas phage phiPsa267,8267
Pseudomonas phage phiPsa300,8268
Pseudomonas phage phiPsa315,8269
Pseudomonas phage phiPsa347,8270
Pseudomonas phage phiPsa374,8271
Pseudomonas phage phiPsa381,8272
Pseudomonas phage psageK4,8273
Pseudomonas phage psageK4e,8274
Pseudomonas phage PPSC2,8275
Mycobacterium phage Avani,8276
Mycobacteriophage Che9d,8277
Mycobacterium phage Demsculpinboyz,8278
Mycobacterium phage Soul22,8279
Mycobacterium phage Zapner,8280
Mycobacterium phage ArcusAngelus,8281
Mycobacterium phage Batiatus,8282
Mycobacterium phage Blexus,8283
Mycobacterium phage BobaPhett,8284
Mycobacterium phage BodEinwohner17,8285
Mycobacterium phage Bubbles123,8286
Mycobacterium phage BuzzLyseyear,8287
Mycobacterium phage Byougenkin,8288
Mycobacterium phage CaptainTrips,8289
Mycobacterium phage Chuckly,8290
Mycobacterium phage Dante,8291
Mycobacterium phage DillTech15,8292
Mycobacterium phage Donkeykong,8293
Mycobacterium phage DRBy19,8294
Mycobacterium phage Eish,8295
Mycobacterium phage EleanorGeorge,8296
Mycobacterium phage Emma,8297
Mycobacterium phage Empress,8298
Mycobacteriophage Estave1,8299
Mycobacterium phage Fancypants,8300
Mycobacterium phage Firehouse51,8301
Mycobacterium phage Florinda,8302
Mycobacterium phage Galactic,8303
Mycobacterium phage Gandalph,8304
Mycobacterium phage Geralt,8305
Mycobacterium phage Girr,8306
Mycobacterium phage Gorge,8307
Mycobacterium phage Hamulus,8308
Mycobacterium phage Harley,8309
Mycobacterium phage Hlubikazi,8310
Mycobacterium phage Inventum,8311
Mycobacterium phage JoeyJr,8312
Mycobacterium phage Kersh,8313
Mycobacterium phage Kimberlium,8314
Mycobacterium phage KristaRAM,8315
Mycobacterium phage LilMoolah,8316
Mycobacterium phage Lizziana,8317
Mycobacterium phage Mahavrat,8318
Mycobacterium phage Mantra,8319
Mycobacterium phage Mattes,8320
Mycobacterium phage Melissauren88,8321
Mycobacterium phage MinionDave,8322
Mycobacterium phage Minnie,8323
Mycobacterium phage Moonbeam,8324
Mycobacterium phage Nitzel,8325
Mycobacterium phage Nivrat,8326
Mycobacterium phage Ochi17,8327
Mycobacterium phage OldBen,8328
Mycobacterium phage Ovechkin,8329
Mycobacterium phage OwlsT2W,8330
Mycobacterium phage Phasih,8331
Mycobacterium phage Phatniss,8332
Mycobacterium phage Plumbus,8333
Mycobacterium phage Poenanya,8334
Mycobacterium phage Polka14,8335
Mycobacterium phage Priscilla,8336
Mycobacterium phage QuickMath,8337
Mycobacterium phage RitaG,8338
Mycobacterium phage Royals2015,8339
Mycobacterium phage Saal,8340
Mycobacterium phage Sandalphon,8341
Mycobacterium phage SiSi,8342
Mycobacterium phage Spikelee,8343
Mycobacterium phage Spoonbill,8344
Mycobacterium phage SuperGrey,8345
Mycobacterium phage SwagPigglett,8346
Mycobacterium phage Veteran,8347
Mycobacterium phage Wachhund,8348
Mycobacterium phage Whouxphf,8349
Mycobacterium phage XFactor,8350
Mycobacterium phage Zerg,8351
Mycobacterium phage Ardmore,8352
Mycobacterium phage Boomer,8353
Mycobacterium phage Che8,8354
Mycobacterium phage DeadP,8355
Mycobacterium virus DLane,8356
Mycobacterium virus DotProduct,8357
Mycobacterium phage Drago,8358
Mycobacterium phage Fruitloop,8359
Mycobacterium phage GUmbie,8360
Mycobacterium virus Ibhubesi,8361
Mycobacterium phage Llij,8362
Mycobacterium virus Mozy,8363
Mycobacterium phage Pacc40,8364
Mycobacterium phage PMC,8365
Mycobacterium phage Ramsey,8366
Mycobacterium virus RockyHorror,8367
Mycobacterium phage SG4,8368
Mycobacterium phage Shauna1,8369
Mycobacterium phage ShiLan,8370
Mycobacteriophage Taj,8371
Mycobacterium phage Tweety,8372
Mycobacterium phage Wee,8373
Mycobacterium phage Cornie,8374
Mycobacterium phage MooMoo,8375
Mycobacterium phage Squirty,8376
Mycobacterium phage Renaud18,8377
Mycobacterium phage ThetaBob,8378
Cronobacter phage A24,8379
Cronobacter phage vB_CsaP_GAP52,8380
Vibrio phage Vp_R1,8381
Aeromonas phage BUCT695,8382
Salmonella phage 7 11,8383
Salmonella phage SE131,8384
Proteus phage Vb_PmiP P59,8385
Proteus phage Privateer,8386
Cronobacter phage vB_CsaP_009 DNA,8387
Pseudomonas phage B3,8388
Pseudomonas phage vB_Pae_CF78a,8389
Pseudomonas phage JBD18,8390
Pseudomonas phage Ps60,8391
Pseudomonas phage vB_Pae SS2019XII,8392
Pseudomonas phage Fc02,8393
Pseudomonas phage Fc22,8394
Pseudomonas phage H71,8395
Pseudomonas phage H72,8396
Pseudomonas phage JBD25,8397
Pseudomonas phage UMP151,8398
Clostridium phage CPD2,8399
Clostridium phage cpp,8400
Clostridium phage CPS1,8401
Clostridium phage vB_CpeP_HN02,8402
Clostridium phage phi24R,8403
Clostridium phage phiCP7R,8404
Clostridium phage CPQ3,8405
Clostridium phage CPQ9,8406
Clostridium phage CPS2,8407
Clostridium phage phiCPV4,8408
Clostridium phage phiZP2,8409
Clostridium phage LPCPA6,8410
Clostridium phage vB_CP_qdyz_P5,8411
Clostridium phage susfortuna,8412
Salmonella phage GRNsp27,8413
Salmonella phage vB_SenS_SE1,8414
Salmonella phage vB_SenTO17,8415
Salmonella phage Shemara,8416
Salmonella phage FSL SP 031,8417
Salmonella phage TS6,8418
Salmonella virus VSiP,8419
Salmonella phage vB_STM ZS,8420
Salmonella phage vB_SenS_AG11,8421
Salmonella phage blauehaus,8422
Salmonella phage BPS11Q3,8423
Salmonella phage celemicas,8424
Salmonella phage demigod,8425
Salmonella phage dunkel,8426
Salmonella phage vB_SenS EnJE1,8427
Salmonella phage vB_SenS EnJE6,8428
Salmonella phage vB_SenS Ent1 complete genome,8429
Salmonella phage vB_SenS_ER1,8430
Salmonella phage vB_SenS_ER21,8431
Salmonella phage F12013,8432
Salmonella phage F118P13,8433
Salmonella phage f18SE,8434
Salmonella phage fmb p1,8435
Salmonella phage GRNsp50,8436
Salmonella phage JD01,8437
Salmonella phage 5sent1,8438
Salmonella phage vB_SalP_LDW16,8439
Salmonella phage LP31,8440
Salmonella phage LPSE1,8441
Salmonella phage LSPA1,8442
Salmonella phage MET_P1_001_43,8443
Salmonella phage NBSal006,8444
Salmonella phage PBSE191,8445
Salmonella phage pink,8446
Salmonella phage vB_SenS_PVP SE2,8447
Salmonella phage vB_SalS S10,8448
Salmonella phage S100,8449
Salmonella phage S102,8450
Salmonella phage vB_SenS_S528,8451
Salmonella phage vB_SenS_SB3,8452
Salmonella phage SE2,8453
Salmonella phage SETP3,8454
Salmonella phage SETP7,8455
Salmonella phage SETP13,8456
Salmonella phage SE W109,8457
Salmonella phage SGPC,8458
Salmonella phage SHWT1,8459
Salmonella phage sidste,8460
Salmonella phage skrot,8461
Salmonella phage SLMP1,8462
Salmonella phage FSL SP 101,8463
Salmonella phage SS5,8464
Salmonella phage SS3e,8465
Salmonella phage T102,8466
Salmonella phage vB_SenS_TUMS_E4,8467
Salmonella phage vB_SenS_TUMS_E19,8468
Salmonella phage vB_StyS sam DNA,8469
Salmonella virus VSe101,8470
Salmonella virus VSe103,8471
Salmonella phage wast,8472
Salmonella phage wksl3,8473
Salmonella phage ZCSE9,8474
Escherichia phage VB_EcoS Golestan,8475
Escherichia phage K1G,8476
Escherichia phage K1H,8477
Escherichia phage K1ind2,8478
Escherichia phage L AB 2017,8479
Escherichia phage P AB 2017,8480
Raoultella phage RP180,8481
Escherichia phage ULINTec2,8482
Escherichia phage vB_EcoS UTI89UKE1,8483
Escherichia phage UTI CM001,8484
Halophage HF1,8485
Halorubrum tailed phage 5,8486
Halorubrum tailed phage 8,8487
Halorubrum virus HSTV 4,8488
Halorubrum virus Serpecor1,8489
Haloarcula virus HJTV 2,8490
Halorubrum virus HRTV 25,8491
Halorubrum virus HRTV 27,8492
Bern perch virus strain BEPV CH17 segment L,8493
Wenling red spikefish hantavirus strain XTXMS70955 segment L,8494
MAG: Luposicya lupus actinovirus isolate F26 L protein gene,8495
Wenling yellow goosefish hantavirus strain XQTMS34106 segment L,8496
Wenling hagfish hantavirus strain DHMMS25300 segment L,8497
Longquan virus strain Longquan Rs 32 L protein gene,8498
Dakrong virus isolate VN2913B72 segment S,8499
Laibin virus strain BT20 segment S,8500
Laibin virus isolate BT33 segment L,8501
Nova virus strain Te34 nucleocapsid gene,8502
Nova virus strain BE Vieux Genappe TE 2013 2 segment L,8503
Xuan son virus isolate PR15 segment S,8504
Xuan son virus isolate Yunnan Hp 125 China 2022 glycoprotein gene,8505
Andes virus segment S,8506
Lechiguanas virus strain Of22819 glycoprotein G1 and G2 precursor,8507
Oran virus strain Ol22996 glycoprotein G1 and G2 precursor,8508
Asama virus strain N10 segment S nucleocapsid protein gene,8509
Asikkala virus strain CZ Beskydy 412 2010 Sm segment S,8510
Bayou virus isolate HV F0260003 segment L,8511
Bayou virus nucleocapsid protein,8512
Catacamas virus strain HV C1280001 RNA dependent RNA polymerase (RdRp) gene,8513
Bowe virus strain VN1512 nucleocapsid gene,8514
Bruges hantavirus strain BE Vieux Genappe TE 2013 1 nucleocapsid protein gene,8515
Lianghe virus strain Lianghe As 255 L protein gene,8516
Carrizal virus gene for RNA dependent RNA polymerase,8517
Huitzilac virus gene for RNA dependent RNA polymerase,8518
Choclo virus strain 588 segment L,8519
Dabieshan virus strain Yongjia Nc 58 nucleoprotein gene,8520
Dobrava virus complete S segment gene for nucleocapsid protein,8521
Dobrava Belgrade virus clone B13 RNA dependent RNA polymerase (L) gene,8522
Saaremaa virus pol gene for polymerase,8523
Dobrava Belgrade virus strain Ap Sochi hu RNA dependent RNA polymerase (L) gene,8524
Fugong virus isolate FG10 segment small,8525
Hantaan virus,8526
Amur virus strain H8205 RNA dependent RNA polymerase mRNA,8527
Soochong virus 1 isolate SC 1 putative polymerase mRNA,8528
Jeju virus strain 10 11 nucleocapsid protein gene,8529
Orthohantavirus jejuense strain 14 48 segment L,8530
Kenkeme virus isolate Fuyuan Sr 326 RNA dependent RNA polymerase gene,8531
Khabarovsk virus isolate Fuyuan Mm 217 RNA dependent RNA polymerase gene,8532
Khabarovsk virus isolate Fuyuan Mm 250 RNA dependent RNA polymerase gene,8533
Topografov hantavirus partial L segment gene for L protein,8534
Laguna Negra virus nucleocapsid protein and putative nonstructural protein genes,8535
Maporal virus segment S nucleocapsid protein gene,8536
Montano virus gene for nucleocapsid protein,8537
Black Creek Canal virus S segment sequence,8538
Puumala virus CG1820 virus M genome segment,8539
Hokkaido virus Large gene for RNA dependent RNA polymerase,8540
Muju virus isolate 11 1 segment L,8541
Orthohantavirus puumalaense strain Sotkamo segment L,8542
Rockport virus isolate MSB57412 segment M,8543
Seoul virus strain 80 39 segment S,8544
Orthohantavirus seoulense strain GAN22 2021 RNA dependent RNA polymerase (L) gene,8545
Sin Nombre virus map viral genome L segment,8546
New York hantavirus Rhode Island 1 envelope glycoprotein precursor gene,8547
Sin Nombre virus segment M,8548
Tatenale orthohantavirus strain Upton_Heath segment S nucleocapsid gene,8549
Anjozorobe hantavirus strain Anjozorobe Em MDG 2009 ATD49 nucleocapsid protein (N) gene,8550
Serang virus partial gene for L protein,8551
Orthohantavirus thailandense strain MDG3887MG9 RNA dependent RNA polymerase gene,8552
Tigray hantavirus isolate ET2121 segment L,8553
Tula virus segment L,8554
Adler hantavirus strain Mm 98 08 L protein (L) gene,8555
Imjin virus segment M glycoprotein gene,8556
Imjin virus strain Cl 05 11 RNA dependent RNA polymerase mRNA,8557
Thottapalayam virus segment L RNA dependent RNA polymerase gene,8558
Hainan oriental leaf toed gecko hantavirus strain LPXYF84819 L protein gene,8559
Enterobacteria phage HK97,8560
Enterobacteria phage mEpX1,8561
Enterobacteria phage HK446,8562
Enterobacteria phage HK544,8563
Enterobacteria phage mEp235,8564
Enterobacteria phage HK633,8565
Bacteriophage HK022,8566
Enterobacteria phage mEpX2,8567
Enterobacteria phage HK106,8568
Enterobacterial phage mEp234,8569
Escherichia phage ECP1,8570
Enterobacteria phage HK542,8571
Duck hepatitis B virus,8572
Crane hepatitis B virus preS S gene for preS surface protein and pol gene for polymerase,8573
Ross's goose hepatitis B virus,8574
Sheldgoose hepatitis B virus,8575
Snow goose hepatitis B virus isolate SGHBV1 9,8576
Tinamou hepatitis B virus isolate 160050,8577
Heron hepatitis B virus,8578
Parrot hepatitis B virus isolate P902,8579
Parrot hepatitis B virus,8580
Tibetan frog hepatitis B virus isolate 243398,8581
Bluegill hepatitis B virus,8582
Ringtail hepadnavirus isolate CO 09 924,8583
Equine hepatitis B virus isolate doneky86,8584
Domestic cat hepadnavirus isolate Sydney2016,8585
Hepatitis B virus DNA,8586
Hepatitis b virus genome (serotype adw2),8587
Hepatitis B virus subtype ADW genomic DNA,8588
Hepatitis B virus genotype C,8589
Human hepatitis virus (genotype E,8590
Human hepatitis virus (genotype F,8591
Hepatitis B virus genotype H strain 1853Nic,8592
Hepatitis B virus genotype J DNA,8593
Hepatitis B virus complete genome,8594
Orangutan hepatitis B virus strain Papa,8595
Woolly monkey hepatitis B Virus,8596
Long fingered bat hepatitis B virus isolate 776,8597
Longquan Myotis chinensis orthohepadnavirus 1 isolate LQB_ZhongShu,8598
Woodchuck hepatitis virus,8599
Bat Hepatitis B virus isolate Guizhou Md 295,8600
Pomona bat hepatitis B virus isolate PEPR7,8601
Roundleaf bat hepatitis B virus isolate RBHBV GB09 303 Hip_rub GAB 2009,8602
Horseshoe bat hepatitis B virus isolate HBHBV GB09 403 Rhi_alc GAB 2009,8603
Capuchin monkey hepatitis B virus isolate M12,8604
Ground squirrel hepatitis virus,8605
Crowned shrew hepatitis B virus isolate GF2139,8606
Musk shrew hepatitis B virus isolate CIV 304,8607
Tent making bat hepatitis B virus isolate TBHBV Pan957 Uro_bil PAN 2011,8608
White sucker hepadnavirus isolate RR173,8609
Paslahepevirus balayani isolate little egret kocsag02 2014 HUN,8610
Avian hepatitis E virus,8611
Avian hepatitis E virus from USA,8612
Avian hepatitis E virus strain CaHEV nonstructural polyprotein (ORF1),8613
Avian hepatitis E virus isolate HH F9 non structural polyprotein,8614
Orthohepevirus D isolate BatHEV BS7 GE 2009,8615
Bat hepatitis E virus isolate Bat Rf HEV Shanxi2013 nonstructural polyprotein,8616
Paslahepevirus balayani nonstructural protein and structural viral protein genes,8617
Camel hepatitis E virus genotype 7a isolate 178C,8618
Hepatitis E virus,8619
Swine hepatitis E virus genotype 3a strain Meng nonstructural polyprotein and putative capsid protein genes,8620
Swine hepatitis E virus genotype 4a isolate Ch S 1,8621
Vole hepatitis E virus isolate RdHEVEm40 LuXi 2014,8622
Hepatitis E virus rat R63 DEU 2009,8623
Ferret hepatitis E virus genomic RNA,8624
Rocahepevirus ratti strain LA B350,8625
Cutthroat trout virus,8626
Bacillus phage phiAGATE,8627
Bacillus phage Bobb,8628
Bacillus phage Bp8p C,8629
Bacillus phage Bp8p T,8630
Bacillus phage Bastille,8631
Bacillus phage Evoli,8632
Bacillus phage Hoody T,8633
Bacillus phage AvesoBmore,8634
Bacillus phage B4,8635
Bacillus phage B5S,8636
Bacillus phage BigBertha,8637
Bacillus phage Riley,8638
Bacillus phage Troll,8639
Bacillus phage Bcp1,8640
Bacillus phage BCP8 2,8641
Bacillus phage Bm15,8642
Bacillus phage Deep Blue,8643
Bacillus phage JBP901,8644
Bacillus phage vB_BmeM Goe8,8645
Bacillus phage vB_BsuM Goe3,8646
Bacillus phage Mater,8647
Bacillus phage Moonbeam,8648
Bacillus phage Grass,8649
Bacillus phage phiNIT1 DNA,8650
Bacillus phage Shbh1,8651
Bacillus phage SIOphi,8652
Bacillus phage BCP78,8653
Bacillus phage BCU4,8654
Bacillus phage TsarBomba,8655
Bacillus phage BPS13,8656
Bacillus phage BPS10C,8657
Bacillus phage Megatron,8658
Bacillus phage Eyuki,8659
Bacillus phage W.Ph.,8660
Enterococcus phage vB_OCPT_Bob,8661
Enterococcus phage ECP3,8662
Enterococcus phage vB_EfaM_Ef2.3,8663
Enterococcus phage phi EF19G DNA,8664
Enterococcus phage phiEF24C,8665
Enterococcus phage phiEF24C P2 DNA,8666
Enterococcus phage 53,8667
Enterococcus phage Sw5,8668
Enterococcus phage 163 genome assembly,8669
Enterococcus phage vB_EfaM_A2,8670
Enterococcus phage vB_OCPT_Ben,8671
Enterococcus phage vB_OCPT_Bill,8672
Enterococcus phage vB_OCPT_Bop,8673
Enterococcus phage vB_OCPT_CCS1,8674
Enterococcus phage EFP01,8675
Enterococcus phage EfV12 phi1,8676
Enterococcus phage GVEsP 1,8677
Enterococcus phage iF6,8678
Enterococcus phage PEf771,8679
Enterococcus phage phiSHEF13,8680
Enterococcus phage phiSHEF16,8681
Enterococcus phage TJE1,8682
Enterococcus phage TJE2,8683
Listeria phage A511,8684
Listeria phage vB_LmoM_AG20,8685
Listeria phage LMTA 57,8686
Listeria phage LMTA 94,8687
Listeria phage LP 048,8688
Listeria phage LP 064,8689
Listeria phage LP 083 2,8690
Listeria phage LP 125,8691
Bacillus phage CampHawk,8692
Bacillus phage SPO1,8693
Bacillus phage CP 51,8694
Bacillus phage JL,8695
Staphylococcus phage phiSA_BS2,8696
Staphylococcus phage G1,8697
Staphylococcus phage 676Z,8698
Staphylococcus phage A3R,8699
Staphylococcus phage A5W,8700
Staphylococcus phage Fi200W,8701
Staphylococcus phage IME SA2,8702
Staphylococcus phage IME SA118,8703
Staphylococcus phage IME SA119,8704
Staphylococcus phage ISP complete genome,8705
Staphylococcus phage MSA6,8706
Staphylococcus phage P4W,8707
Staphylococcus phage SA5,8708
Staphylococcus phage Team1,8709
Staphylococcus phage GH15,8710
Staphylococcus phage JD007,8711
Staphylococcus phage K,8712
Staphylococcus phage MCE 2014,8713
Staphylococcus phage P108,8714
Staphylococcus phage phiIPLA RODI,8715
Staphylococcus phage S25 4 DNA,8716
Staphylococcus phage phiSA012 DNA,8717
Staphylococcus phage vB_SscM 1,8718
Staphylococcus phage phiIPLA C1C,8719
Staphylococcus phage phiIBB SEP1,8720
Staphylococcus phage vB_SauM_Remus,8721
Staphylococcus phage SA11,8722
Staphylococcus phage Stau2,8723
Staphylococcus phage Twort,8724
Lactobacillus phage LpeD,8725
Lactobacillus phage Bacchae,8726
Lactobacillus phage Bromius,8727
Lactobacillus phage Iacchus,8728
Lactobacillus phage Semele,8729
Lactobacillus phage LfeInf,8730
Lactobacillus phage Lb338 1,8731
Lactobacillus phage SAC12B,8732
Lactobacillus phage 521B,8733
Alternaria alternata hypovirus 1 strain YL 3C polyprotein gene,8734
Bipolaris oryzae hypovirus 1 isolate ES35,8735
Botrytis cinerea hypovirus 2 isolate BCS3_DN9124,8736
Cryphonectria hypovirus 1,8737
Fusarium graminearum hypovirus 1 strain FgHv1HN10,8738
Wuhan insect virus 14 strain WHZM10168 polyprotein gene,8739
Macrophomina phaseolina hypovirus 2 strain 2012 022 RNA dependent RNA polymerase gene,8740
Macrophomina phaseolina hypovirus 1 isolate Mp2003b RNA dependent RNA polymerase gene,8741
Fusarium sacchari hypovirus 1 strain FZ06,8742
Trichoderma asperellum hypovirus 1 strain TaHv1CBS 131938,8743
Cryphonectria hypovirus 4 endogenous virus,8744
Cryphonectria hypovirus 3,8745
Fusarium oxysporum dianthi hypovirus 2,8746
Sclerotinia sclerotiorum hypovirus 1,8747
Botrytis cinerea hypovirus 3 isolate BCI1_3,8748
Setosphaeria turcica hypovirus 1 strain StHv128A,8749
Botrytis cinerea hypovirus 1,8750
Trichoderma harzianum hypovirus 1 isolate THHV1.T 70,8751
Valsa ceratosperma hypovirus 1,8752
Beihai hypo like virus 1 strain BHZC36965 polyprotein gene,8753
Agaricus bisporus virus 2 strain C19 C1 isolate AbV2 003,8754
Entoleuca hypovirus 1 isolate 97 14,8755
Rosellinia necatrix hypovirus 2 genes for hypothetical protein,8756
Fusarium poae hypovirus 1 genomic RNA,8757
Fusarium graminearum hypovirus 2 isolate FgHV2 JS16,8758
Sclerotinia homoeocarpa hypovirus 1 strain ShHvLT11,8759
Sclerotium rolfsii hypovirus 8 strain BLH 1 3 polyprotein gene,8760
Sclerotium rolfsii hypovirus 4 strain BLH 19 polyprotein gene,8761
Sclerotium rolfsii hypovirus 5 strain BLH 1 20 polyprotein gene,8762
Sclerotium rolfsii hypovirus 2 strain BLH 1 17 polyprotein gene,8763
Sclerotium rolfsii hypovirus 3 strain BLH 18 polyprotein gene,8764
Sclerotium rolfsii hypovirus 7 strain BLH 1 2 polyprotein gene,8765
Botrytis cinerea hypovirus 4 isolate BCS17_DN134,8766
Sclerotium rolfsii hypovirus 1 isolate BLH 1,8767
Sclerotinia sclerotiorum hypovirus 2 strain SsHv2.HBstr 470,8768
Botrytis cinerea hypovirus 5 isolate BCI10_DN5057 RNA dependent RNA polymerase gene,8769
Acheta domesticus iflavirus isolate SE:1050,8770
Slow bee paralysis virus,8771
Brevicoryne brassicae picorna like virus,8772
Dinocampus coccinellae paralysis virus strain Quebec2013,8773
Ectropis obliqua picorna like virus,8774
Infectious flacherie virus,8775
Nilaparvata lugens honeydew virus 1 genomic RNA,8776
Sacbrood virus complete genome,8777
Spodoptera exigua iflavirus 1,8778
Varroa destructor virus 2 isolate VDV 2,8779
Streptomyces phage AxeJC,8780
Streptomyces phage Cumberbatch,8781
Streptomyces phage Eastland,8782
Streptomyces phage HFrancette,8783
Streptomyces phage Ignacio,8784
Streptomyces phage Piccadilly,8785
Streptomyces phage Vondra,8786
Vibrio phage CTXphi,8787
Vibrio phage pre CTX,8788
Vibrio phage pre CTX,8789
Vibrio phage KSF 1phi,8790
Xanthomonas phage Cf1c,8791
Xanthomonas phage XacF1 DNA,8792
Vibrio phage fs1,8793
Vibrio phage ND1 fs1 DNA,8794
Vibrio phage VEJphi,8795
Vibrio phage VSK,8796
Vibrio phage VGJphi,8797
Vibrio phage VP24 2_Ke,8798
Ralstonia phage Rs551,8799
Ralstonia phage RS603 DNA,8800
Ralstonia phage RSM1,8801
Ralstonia phage RSM3 DNA,8802
Enterobacteria phage If1,8803
Enterobacteria phage M13,8804
Enterobacteria phage f1 DNA,8805
Enterobacteria phage f1 DNA,8806
Bacteriophage f1,8807
Enterobacteria phage M13 isolate WT variety Rutgers,8808
Escherichia phage fd strain 478,8809
Enterobacteria phage I2 2,8810
Erwinia phage PEar6,8811
Xanthomonas phage Cf2,8812
Xanthomonas phage phiLf2,8813
Xanthomonas phage phiLf UK strain ATCC 33913,8814
Xanthomonas phage phiXv2,8815
Ralstonia phage PE226,8816
Ralstonia phage p12J,8817
Pseudomonas phage pf8_ST274 AUS411,8818
Stenotrophomonas phage PSH1,8819
Ralstonia phage RSBg,8820
Ralstonia phage RSS1,8821
Ralstonia phage RS611 DNA,8822
Ralstonia phage RSS TH1 DNA,8823
Vibrio phage VFJ,8824
Stenotrophomonas phage phiSMA6 proviral complete genome,8825
Stenotrophomonas phage phiSHP2,8826
Stenotrophomonas phage phiSMA9,8827
Stenotrophomonas phage phiSMA7 proviral complete genome,8828
Pseudomonas phage Pf3,8829
Bacteriophage Pf3 from Pseudomonas aeruginosa (New York strain),8830
Vibrio phage VALG_phi6,8831
Vibrio phage VfO3K6,8832
Vibrio phage VfO4K68 DNA,8833
Vibrio phage vB_Vipa10,8834
Vibrio phage vB_Vipa26,8835
Vibrio phage vB_Vipa36,8836
Vibrio phage vB_Vipa71,8837
Vibrio phage vB_VipaK,8838
Vibrio phage VCY phi,8839
Vibrio phage vB_VpI_FR1,8840
Vibrio phage V5,8841
Vibrio phage VALG_phi8,8842
Vibrio phage Vf33,8843
Vibrio phage Vf12 DNA,8844
Xanthomonas phage Xf109,8845
Xanthomonas phage Xf409,8846
Hubei toti like virus 12 strain HC21305 hypothetical protein 1 and hypothetical protein 2 genes,8847
Camponotus yamaokai virus genomic RNA,8848
Australian Anopheles totivirus isolate AATV 150840,8849
Bactrocera dorsalis toti like virus 1 strain BDTLV1.abc7,8850
Sogatella furcifera totivirus 2,8851
Bactrocera dorsalis toti like virus 2 strain BDTLV2.abc8,8852
Aedes aegypti totivirus strain 2017 Ab AAF 5 capsid (orf1) and RNA dependent RNA polymerase (orf2) genes,8853
Xingshan nematode virus 6 strain XSNXC32793 hypothetical protein 1,8854
Hubei toti like virus 13 strain QTM25941 hypothetical protein 1 and hypothetical protein 2 genes,8855
Beihai uca arcuata virus 1 strain BFZCX5633 hypothetical protein gene,8856
Hubei toti like virus 15 strain SCM51462 hypothetical protein 1 and hypothetical protein 2 genes,8857
Uncultured phage cr36_1,8858
Uncultured phage cr54_1,8859
CrAssphage cr107_1,8860
Bacteroides phage crAss002,8861
MAG TPA_asm: Carjivirus communis,8862
